"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","GS","Min","G","A","A2","KP","AF","SOT","SOP","TkW","TLM","DIS","FS","YC","RC","ACNC","Int","IntB","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","MCS"
"*05y58*","Charlie Savage","MUN","M","776","FA","FUL 1<br/>@MUN 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06440*","Kristian Sekularac","FUL","M","781","FA","FUL 1<br/>@MUN 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n3t*","Dynel Simeu","SOU","D","784","FA","LIV 4<br/>@SOU 4 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y5c*","Kamarai Simon-Swyer","WHU","M,F","785","FA","WHU 1<br/>@LEI 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067x4*","Isaac Smith","MCI","D","788","FA","MCI 0<br/>@BRF 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05l8p*","Matthew Smith","ARS","D,M","791","FA","WOL 0<br/>@ARS 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066nm*","Joe Snowdon","LEE","M","793","FA","TOT 4<br/>@LEE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066o9*","Joseph Snowdon","LEE","M","794","FA","TOT 4<br/>@LEE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062i0*","Lino Sousa","ARS","D","796","FA","WOL 0<br/>@ARS 5 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ix*","Jack Spong","BHA","M","797","FA","BHA 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05am0*","Layton Stewart","LIV","F","800","FA","LIV 4<br/>@SOU 4 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062cr*","Lyle Taylor","NOT","F","805","FA","NOT 1<br/>@CRY 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vye*","Antef Tsoungui","BHA","D","810","FA","BHA 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05x9j*","Ed Turns","BHA","D","813","FA","BHA 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0643t*","Jack Wadham","BOU","M","819","FA","BOU 0<br/>@EVE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y9m*","Charlie Webster","CHE","M","824","FA","NEW 1<br/>@CHE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06379*","Charlie Wellens","MUN","M","826","FA","FUL 1<br/>@MUN 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ye4*","Jack Wells-Morrison","CRY","M","827","FA","NOT 1<br/>@CRY 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y4x*","Max Woltman","LIV","F","834","FA","LIV 4<br/>@SOU 4 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062on*","Joe Wormleighton","LEI","D,M","835","FA","WHU 1<br/>@LEI 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066e7*","Yegor Yarmolyuk","BRF","M","838","FA","MCI 0<br/>@BRF 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r45*","Brad Young","AVL","M,F","839","FA","BHA 1<br/>@AVL 2 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066t1*","Yago Alonso","TOT","F","845","FA","TOT 4<br/>@LEE 1 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063e7*","Marcos Senesi","BOU","D","175","FA","BOU 0<br/>@EVE 1 F","-0.25","-0.25","91%","0%","1","1","90","0","0","0","0","0","0","0","2","0","1","0","1","0","0","1","0","2","0","0","0","0","0","0","2","0"
"*056at*","Jordan Zemura","BOU","D","270","FA","BOU 0<br/>@EVE 1 F","-0.25","-0.25","0%","0%","1","1","69","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","1","1","0","0","0","2","0"
"*03ar4*","Adam Armstrong","SOU","F","305","FA","LIV 4<br/>@SOU 4 F","-0.5","-0.5","5%","0%","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062cn*","Julian Alvarez","MCI","F","133","KFFC","MCI 0<br/>@BRF 1 F","-0.5","-0.5","0%","0%","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u5e*","Romain Perraud","SOU","D","209","FA","LIV 4<br/>@SOU 4 F","-0.5","-0.5","0%","0%","1","0","12","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*05w9r*","Takehiro Tomiyasu","ARS","D","343","FA","WOL 0<br/>@ARS 5 F","-0.5","-0.5","0%","0%","1","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","2","0"
"*02t1j*","Calum Chambers","AVL","D","425","FA","BHA 1<br/>@AVL 2 F","-0.69","-0.69","0%","0%","1","0","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","7"
"*056mf*","Neal Maupay","BHA/EVE","F","347","FA","BOU 0<br/>@EVE 1 F","-1.5","-1.5","0%","0%","1","0","19","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8x*","Callum Wilson","NEW","F","50","KFFC","NEW 1<br/>@CHE 1 F","-2","-2","16%","+4%","1","0","25","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","25"
"*02oo1*","Ben Davies","TOT","D","122","KFFC","TOT 4<br/>@LEE 1 F","-2","-2","1%","0%","1","1","90","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","2","0"
"*05x9k*","Jeremy Sarmiento","BHA","F","426","FA","BHA 1<br/>@AVL 2 F","-2","-2","0%","0%","1","0","28","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0"
"*051k8*","Conor Gallagher","CHE","M","148","YUM","NEW 1<br/>@CHE 1 F","-2.5","-2.5","50%","+1%","1","0","16","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062p5*","Levi Colwill","BHA","D","284","Noah B","BHA 1<br/>@AVL 2 F","-2.75","-2.75","20%","+3%","1","1","90","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","2","0","0","0","4","0"
"*052cc*","Billy Gilmour","CHE/BHA","M","418","FA","BHA 1<br/>@AVL 2 F","-2.75","-2.75","0%","0%","1","1","90","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","4","0"
"*0649k*","Wout Faes","LEI","D","125","DF","WHU 1<br/>@LEI 2 F","-5.5","-5.5","0%","0%","1","1","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","2","2","0","0","2","2","0"
